Frame Index,Swimmer ID,Activity,BBox,Confidence,Start Time (s),End Time (s)
126,1,Freestyle,"[931.6836547851562, 732.6060791015625, 1218.953369140625, 830.1729125976562]",1.0,4.2,4.233333333333333
126,10,Freestyle,"[935.9115600585938, 606.996337890625, 1197.18212890625, 685.2693481445312]",0.9999998807907104,4.2,4.233333333333333
126,5,Freestyle,"[943.6507568359375, 456.55157470703125, 1159.445556640625, 540.3345947265625]",0.9999960660934448,4.2,4.233333333333333
126,6,Freestyle,"[848.126708984375, 118.58745574951172, 985.3021240234375, 178.63018798828125]",0.9999545812606812,4.2,4.233333333333333
126,7,Freestyle,"[881.8326416015625, 353.09527587890625, 1100.9033203125, 423.7763671875]",1.0,4.2,4.233333333333333
126,3,Freestyle,"[873.821044921875, 181.99658203125, 1038.8404541015625, 250.43655395507812]",1.0,4.2,4.233333333333333
126,11,Freestyle,"[853.8715209960938, 267.6548767089844, 1044.4552001953125, 332.70208740234375]",1.0,4.2,4.233333333333333
127,1,Freestyle,"[926.8897705078125, 736.3137817382812, 1220.083740234375, 832.9996948242188]",1.0,4.233333333333333,4.266666666666667
127,10,Freestyle,"[937.1427612304688, 602.3323364257812, 1206.4619140625, 686.3405151367188]",1.0,4.233333333333333,4.266666666666667
127,5,Freestyle,"[938.403076171875, 462.63873291015625, 1154.5426025390625, 543.8724365234375]",0.9999979734420776,4.233333333333333,4.266666666666667
127,7,Freestyle,"[881.6114501953125, 351.62054443359375, 1108.775390625, 425.168701171875]",1.0,4.233333333333333,4.266666666666667
127,3,Freestyle,"[870.7069702148438, 184.37896728515625, 1033.149169921875, 248.4265594482422]",1.0,4.233333333333333,4.266666666666667
127,6,Freestyle,"[854.9156494140625, 119.58073425292969, 986.6844482421875, 178.1890869140625]",0.9999949932098389,4.233333333333333,4.266666666666667
127,11,Freestyle,"[855.11572265625, 271.19427490234375, 1042.9478759765625, 332.1707763671875]",0.9999998807907104,4.233333333333333,4.266666666666667
128,1,Freestyle,"[898.275634765625, 739.492431640625, 1224.768798828125, 833.1077880859375]",1.0,4.266666666666667,4.3
128,10,Freestyle,"[928.8770141601562, 599.9696044921875, 1207.321044921875, 685.5119018554688]",1.0,4.266666666666667,4.3
128,5,Freestyle,"[948.306884765625, 461.8821716308594, 1163.54248046875, 543.6246337890625]",0.9999997615814209,4.266666666666667,4.3
128,3,Freestyle,"[869.3616943359375, 183.41079711914062, 1031.5250244140625, 252.50189208984375]",1.0,4.266666666666667,4.3
128,7,Freestyle,"[872.1901245117188, 354.0764465332031, 1098.480224609375, 427.4794006347656]",1.0,4.266666666666667,4.3
128,11,Freestyle,"[846.02880859375, 269.4441833496094, 1043.519287109375, 335.50213623046875]",1.0,4.266666666666667,4.3
128,6,Freestyle,"[857.253662109375, 123.41207885742188, 986.5396728515625, 178.16995239257812]",0.9999630451202393,4.266666666666667,4.3
129,1,Freestyle,"[903.6868286132812, 742.6702880859375, 1251.1966552734375, 837.51416015625]",1.0,4.3,4.333333333333333
129,10,Freestyle,"[910.500732421875, 598.0133056640625, 1208.349853515625, 685.91650390625]",1.0,4.3,4.333333333333333
129,5,Freestyle,"[936.70166015625, 471.5650634765625, 1168.751953125, 548.6217041015625]",1.0,4.3,4.333333333333333
129,7,Freestyle,"[855.2850952148438, 357.3486328125, 1089.126708984375, 431.95001220703125]",1.0,4.3,4.333333333333333
129,3,Freestyle,"[869.5029296875, 182.6363525390625, 1031.3128662109375, 253.17269897460938]",1.0,4.3,4.333333333333333
129,6,Freestyle,"[863.536865234375, 121.50228881835938, 993.214111328125, 178.3385467529297]",0.9999992847442627,4.3,4.333333333333333
129,11,Freestyle,"[854.4970092773438, 269.589599609375, 1040.577880859375, 337.7938232421875]",1.0,4.3,4.333333333333333
130,1,Freestyle,"[912.7294921875, 745.05712890625, 1271.2716064453125, 837.5457763671875]",1.0,4.333333333333333,4.366666666666666
130,10,Freestyle,"[912.7166748046875, 598.4296875, 1184.72314453125, 685.88427734375]",1.0,4.333333333333333,4.366666666666666
130,5,Freestyle,"[941.9959716796875, 473.60595703125, 1206.6177978515625, 550.50048828125]",1.0,4.333333333333333,4.366666666666666
130,7,Freestyle,"[859.9168701171875, 359.0091247558594, 1089.958251953125, 432.4763488769531]",1.0,4.333333333333333,4.366666666666666
130,11,Freestyle,"[856.9645385742188, 267.5655822753906, 1039.563232421875, 337.9665222167969]",1.0,4.333333333333333,4.366666666666666
130,6,Freestyle,"[864.5040893554688, 123.51107025146484, 999.4118041992188, 181.36569213867188]",1.0,4.333333333333333,4.366666666666666
130,3,Freestyle,"[871.235107421875, 184.84222412109375, 1037.9786376953125, 253.82327270507812]",1.0,4.333333333333333,4.366666666666666
131,1,Freestyle,"[960.0737915039062, 744.8432006835938, 1288.35107421875, 836.9785766601562]",1.0,4.366666666666666,4.4
131,10,Freestyle,"[927.2374877929688, 587.24853515625, 1178.292724609375, 681.3834228515625]",1.0,4.366666666666666,4.4
131,11,Freestyle,"[858.116455078125, 260.6029357910156, 1033.2879638671875, 341.8856506347656]",1.0,4.366666666666666,4.4
131,5,Freestyle,"[930.554443359375, 471.86334228515625, 1192.77978515625, 552.3372802734375]",0.9999998807907104,4.366666666666666,4.4
131,7,Freestyle,"[867.612548828125, 359.0211181640625, 1088.273193359375, 431.66748046875]",1.0,4.366666666666666,4.4
131,6,Freestyle,"[852.0166625976562, 122.34102630615234, 1000.5470581054688, 179.24978637695312]",0.9999963045120239,4.366666666666666,4.4
131,3,Freestyle,"[876.2269287109375, 186.78016662597656, 1042.1343994140625, 253.78102111816406]",1.0,4.366666666666666,4.4
132,1,Freestyle,"[960.5841064453125, 745.275390625, 1291.9874267578125, 838.96240234375]",1.0,4.4,4.433333333333334
132,10,Freestyle,"[926.074951171875, 576.701171875, 1175.9241943359375, 682.994873046875]",1.0,4.4,4.433333333333334
132,5,Freestyle,"[926.9163208007812, 474.1196594238281, 1163.103759765625, 556.7130126953125]",1.0,4.4,4.433333333333334
132,11,Freestyle,"[860.0302734375, 268.20611572265625, 1031.53564453125, 341.12969970703125]",1.0,4.4,4.433333333333334
132,7,Freestyle,"[882.2026977539062, 351.0074157714844, 1075.017578125, 430.40277099609375]",1.0,4.4,4.433333333333334
132,3,Freestyle,"[894.762451171875, 187.84767150878906, 1055.9007568359375, 251.48524475097656]",0.9999644756317139,4.4,4.433333333333334
132,6,Freestyle,"[842.4307861328125, 122.38169860839844, 991.0380859375, 180.9359893798828]",0.999998927116394,4.4,4.433333333333334
133,1,Freestyle,"[957.0980224609375, 740.3633422851562, 1283.11865234375, 837.8182983398438]",1.0,4.433333333333334,4.466666666666667
133,10,Freestyle,"[928.7142333984375, 566.7069091796875, 1166.5169677734375, 684.08154296875]",1.0,4.433333333333334,4.466666666666667
133,5,Freestyle,"[923.7425537109375, 474.609130859375, 1163.34228515625, 553.5980224609375]",1.0,4.433333333333334,4.466666666666667
133,7,Freestyle,"[879.9783325195312, 349.60101318359375, 1077.50830078125, 431.4691162109375]",0.9999996423721313,4.433333333333334,4.466666666666667
133,11,Freestyle,"[860.6744384765625, 265.95977783203125, 1034.797119140625, 343.1131591796875]",0.9999945163726807,4.433333333333334,4.466666666666667
133,6,Freestyle,"[839.5458984375, 125.04222106933594, 990.6551513671875, 180.72386169433594]",0.9999912977218628,4.433333333333334,4.466666666666667
133,3,Freestyle,"[868.6549072265625, 188.36404418945312, 1053.4112548828125, 254.0296630859375]",0.9999998807907104,4.433333333333334,4.466666666666667
134,1,Freestyle,"[955.7675170898438, 741.9312744140625, 1254.200439453125, 836.4012451171875]",1.0,4.466666666666667,4.5
134,10,Freestyle,"[941.468994140625, 562.89208984375, 1165.0902099609375, 685.1614379882812]",1.0,4.466666666666667,4.5
134,5,Freestyle,"[935.9478149414062, 477.2617492675781, 1158.969482421875, 551.520751953125]",1.0,4.466666666666667,4.5
134,7,Freestyle,"[880.616455078125, 352.8082580566406, 1073.81396484375, 433.0216369628906]",0.9999967813491821,4.466666666666667,4.5
134,11,Freestyle,"[863.171142578125, 266.7124938964844, 1056.6787109375, 341.2562561035156]",0.9999760389328003,4.466666666666667,4.5
134,3,Freestyle,"[862.3943481445312, 188.2668914794922, 1049.465576171875, 254.2301788330078]",0.9999994039535522,4.466666666666667,4.5
134,6,Freestyle,"[828.0274658203125, 126.54105377197266, 978.2314453125, 183.77130126953125]",0.9999957084655762,4.466666666666667,4.5
135,1,Freestyle,"[953.8203735351562, 743.1721801757812, 1265.059326171875, 838.0380249023438]",1.0,4.5,4.533333333333333
135,10,Freestyle,"[942.6454467773438, 566.335693359375, 1161.546630859375, 682.88232421875]",1.0,4.5,4.533333333333333
135,5,Freestyle,"[937.7913208007812, 478.9569091796875, 1157.150146484375, 551.123046875]",1.0,4.5,4.533333333333333
135,7,Freestyle,"[884.67626953125, 354.43475341796875, 1076.6707763671875, 431.78656005859375]",0.9999983310699463,4.5,4.533333333333333
135,11,Freestyle,"[875.7745971679688, 268.5177001953125, 1066.25634765625, 342.9562072753906]",0.999984860420227,4.5,4.533333333333333
135,3,Freestyle,"[858.6088256835938, 192.33740234375, 1027.232421875, 254.06768798828125]",0.9999997615814209,4.5,4.533333333333333
135,6,Freestyle,"[820.990478515625, 126.41166687011719, 966.1265869140625, 180.6771240234375]",0.9999419450759888,4.5,4.533333333333333
136,1,Freestyle,"[961.0200805664062, 739.3033447265625, 1291.210205078125, 839.20458984375]",1.0,4.533333333333333,4.566666666666666
136,10,Freestyle,"[941.2637329101562, 581.6559448242188, 1176.7012939453125, 689.1243896484375]",1.0,4.533333333333333,4.566666666666666
136,7,Freestyle,"[880.8341064453125, 358.8639221191406, 1091.7774658203125, 434.7043762207031]",0.9999998807907104,4.533333333333333,4.566666666666666
136,11,Freestyle,"[878.1893920898438, 267.6405029296875, 1065.653564453125, 345.08660888671875]",0.9999997615814209,4.533333333333333,4.566666666666666
136,5,Freestyle,"[940.5283813476562, 479.58819580078125, 1161.820068359375, 548.784912109375]",1.0,4.533333333333333,4.566666666666666
136,6,Freestyle,"[821.24755859375, 125.10612487792969, 972.258056640625, 183.9496307373047]",1.0,4.533333333333333,4.566666666666666
136,3,Freestyle,"[864.03955078125, 191.68173217773438, 1042.638427734375, 254.92807006835938]",1.0,4.533333333333333,4.566666666666666
137,1,Freestyle,"[984.3841552734375, 738.0126342773438, 1277.17919921875, 837.6011352539062]",1.0,4.566666666666666,4.6
137,10,Freestyle,"[951.234130859375, 585.7813110351562, 1186.3507080078125, 690.9519653320312]",1.0,4.566666666666666,4.6
137,5,Freestyle,"[952.5573120117188, 481.86907958984375, 1160.176513671875, 550.0238647460938]",1.0,4.566666666666666,4.6
137,7,Freestyle,"[886.45751953125, 362.68426513671875, 1110.1988525390625, 438.4927978515625]",0.9999998807907104,4.566666666666666,4.6
137,11,Freestyle,"[872.0099487304688, 267.5792236328125, 1055.337158203125, 345.78045654296875]",1.0,4.566666666666666,4.6
137,6,Freestyle,"[815.738037109375, 126.39642333984375, 967.372314453125, 184.19192504882812]",1.0,4.566666666666666,4.6
137,3,Freestyle,"[864.9012451171875, 191.89320373535156, 1036.9332275390625, 254.40367126464844]",1.0,4.566666666666666,4.6
138,1,Freestyle,"[965.6423950195312, 731.8671264648438, 1275.267333984375, 835.745361328125]",1.0,4.6,4.633333333333334
138,10,Freestyle,"[936.1045532226562, 594.7135620117188, 1203.26416015625, 691.6488037109375]",1.0,4.6,4.633333333333334
138,5,Freestyle,"[938.514404296875, 474.7511901855469, 1161.922119140625, 548.2685546875]",1.0,4.6,4.633333333333334
138,7,Freestyle,"[880.7420654296875, 362.8995666503906, 1100.8062744140625, 436.7893981933594]",1.0,4.6,4.633333333333334
138,11,Freestyle,"[867.4092407226562, 272.383544921875, 1046.320556640625, 345.32012939453125]",1.0,4.6,4.633333333333334
138,6,Freestyle,"[818.064208984375, 124.4092025756836, 956.6805419921875, 181.11563110351562]",0.9999991655349731,4.6,4.633333333333334
138,3,Freestyle,"[861.6678466796875, 190.45559692382812, 1028.3076171875, 253.42373657226562]",1.0,4.6,4.633333333333334
139,1,Freestyle,"[939.524658203125, 723.7667236328125, 1256.7098388671875, 833.8507690429688]",1.0,4.633333333333334,4.666666666666667
139,10,Freestyle,"[923.5592651367188, 604.7371215820312, 1211.701416015625, 691.5791015625]",1.0,4.633333333333334,4.666666666666667
139,5,Freestyle,"[954.1864013671875, 478.0952453613281, 1160.573486328125, 553.73828125]",1.0,4.633333333333334,4.666666666666667
139,7,Freestyle,"[883.1376342773438, 360.1673583984375, 1097.27978515625, 439.919677734375]",1.0,4.633333333333334,4.666666666666667
139,11,Freestyle,"[865.3121337890625, 272.73583984375, 1042.5673828125, 345.7109375]",0.999997615814209,4.633333333333334,4.666666666666667
139,6,Freestyle,"[823.1832275390625, 125.31527709960938, 962.1983642578125, 184.48382568359375]",0.9999998807907104,4.633333333333334,4.666666666666667
139,3,Freestyle,"[839.5235595703125, 190.36599731445312, 1025.07568359375, 255.7264404296875]",1.0,4.633333333333334,4.666666666666667
140,1,Freestyle,"[940.702880859375, 717.5294189453125, 1247.876953125, 836.3234252929688]",1.0,4.666666666666667,4.7
140,10,Freestyle,"[921.1027221679688, 609.1408081054688, 1192.731689453125, 693.529541015625]",1.0,4.666666666666667,4.7
140,5,Freestyle,"[930.818115234375, 476.3289794921875, 1158.2823486328125, 557.7437133789062]",1.0,4.666666666666667,4.7
140,7,Freestyle,"[884.9227294921875, 359.1815185546875, 1104.143798828125, 439.8709716796875]",1.0,4.666666666666667,4.7
140,11,Freestyle,"[869.3199462890625, 274.37274169921875, 1048.3809814453125, 343.95135498046875]",0.9999998807907104,4.666666666666667,4.7
140,3,Freestyle,"[838.1971435546875, 189.3650665283203, 1010.2803955078125, 256.23760986328125]",1.0,4.666666666666667,4.7
140,6,Freestyle,"[811.0198974609375, 127.79615020751953, 964.3406982421875, 186.63311767578125]",0.9999957084655762,4.666666666666667,4.7
141,1,Freestyle,"[960.461181640625, 729.6658935546875, 1246.104736328125, 835.2080078125]",1.0,4.7,4.733333333333333
141,10,Freestyle,"[934.88330078125, 607.3548583984375, 1195.366455078125, 691.5231323242188]",1.0,4.7,4.733333333333333
141,5,Freestyle,"[923.5025024414062, 471.7867126464844, 1157.144287109375, 556.905517578125]",1.0,4.7,4.733333333333333
141,7,Freestyle,"[885.6780395507812, 360.79669189453125, 1106.9329833984375, 440.6913757324219]",1.0,4.7,4.733333333333333
141,11,Freestyle,"[867.6060791015625, 277.220703125, 1044.84228515625, 344.2239990234375]",1.0,4.7,4.733333333333333
141,3,Freestyle,"[839.5750122070312, 188.29444885253906, 1003.7354736328125, 255.19752502441406]",1.0,4.7,4.733333333333333
141,6,Freestyle,"[806.8751220703125, 130.9498291015625, 948.8580322265625, 186.47171020507812]",0.999997615814209,4.7,4.733333333333333
142,1,Freestyle,"[963.646728515625, 715.3811645507812, 1245.13330078125, 837.5879516601562]",1.0,4.733333333333333,4.766666666666667
142,10,Freestyle,"[941.9322509765625, 604.9713134765625, 1199.8905029296875, 690.9407958984375]",1.0,4.733333333333333,4.766666666666667
142,5,Freestyle,"[942.3583984375, 477.5845642089844, 1171.4552001953125, 555.534423828125]",1.0,4.733333333333333,4.766666666666667
142,3,Freestyle,"[847.2037353515625, 187.6578369140625, 1008.85986328125, 256.8291320800781]",1.0,4.733333333333333,4.766666666666667
142,7,Freestyle,"[880.7147827148438, 359.950927734375, 1093.3251953125, 440.2374572753906]",1.0,4.733333333333333,4.766666666666667
142,11,Freestyle,"[868.2302856445312, 279.968505859375, 1037.316162109375, 345.62371826171875]",1.0,4.733333333333333,4.766666666666667
142,6,Freestyle,"[811.4880981445312, 130.96261596679688, 955.5411987304688, 187.72128295898438]",0.9999996423721313,4.733333333333333,4.766666666666667
143,1,Freestyle,"[972.6304321289062, 738.9105834960938, 1255.2998046875, 840.3242797851562]",1.0,4.766666666666667,4.8
143,10,Freestyle,"[929.4261474609375, 606.2748413085938, 1207.2564697265625, 692.6508178710938]",1.0,4.766666666666667,4.8
143,5,Freestyle,"[936.5088500976562, 479.6509094238281, 1172.667724609375, 556.04296875]",1.0,4.766666666666667,4.8
143,3,Freestyle,"[851.3659057617188, 193.38148498535156, 1006.7382202148438, 259.07037353515625]",1.0,4.766666666666667,4.8
143,7,Freestyle,"[876.0284423828125, 364.45037841796875, 1090.7569580078125, 440.5792236328125]",1.0,4.766666666666667,4.8
143,11,Freestyle,"[870.7567749023438, 283.43695068359375, 1032.057373046875, 345.9307556152344]",0.9999992847442627,4.766666666666667,4.8
143,6,Freestyle,"[811.7030639648438, 134.8375244140625, 960.8025512695312, 188.84149169921875]",1.0,4.766666666666667,4.8
144,1,Freestyle,"[976.05322265625, 736.8973388671875, 1254.3804931640625, 837.5789794921875]",1.0,4.8,4.833333333333333
144,3,Freestyle,"[855.8624267578125, 195.16879272460938, 1005.3623657226562, 260.3131103515625]",1.0,4.8,4.833333333333333
144,10,Freestyle,"[944.8179931640625, 608.0711669921875, 1209.932373046875, 692.841796875]",0.9999995231628418,4.8,4.833333333333333
144,5,Freestyle,"[945.6538696289062, 481.1644592285156, 1190.92333984375, 557.226806640625]",1.0,4.8,4.833333333333333
144,11,Freestyle,"[874.62109375, 283.5333251953125, 1039.713623046875, 347.13043212890625]",0.9999953508377075,4.8,4.833333333333333
144,6,Freestyle,"[818.6618041992188, 136.13821411132812, 969.5564575195312, 190.7919921875]",1.0,4.8,4.833333333333333
144,7,Freestyle,"[898.6915283203125, 366.2373962402344, 1094.660888671875, 438.088623046875]",1.0,4.8,4.833333333333333
145,1,Freestyle,"[980.5693359375, 739.34619140625, 1267.2806396484375, 836.373779296875]",1.0,4.833333333333333,4.866666666666666
145,10,Freestyle,"[923.5570678710938, 605.42333984375, 1219.67529296875, 693.4813232421875]",1.0,4.833333333333333,4.866666666666666
145,3,Freestyle,"[861.7494506835938, 199.6882781982422, 1009.6411743164062, 260.84423828125]",0.9999959468841553,4.833333333333333,4.866666666666666
145,5,Freestyle,"[954.5938110351562, 480.46978759765625, 1175.071533203125, 556.1588134765625]",0.999997615814209,4.833333333333333,4.866666666666666
145,11,Freestyle,"[868.7705078125, 283.3548889160156, 1042.94580078125, 346.0163269042969]",0.9999977350234985,4.833333333333333,4.866666666666666
145,6,Freestyle,"[817.2716674804688, 136.99525451660156, 971.8976440429688, 191.91641235351562]",1.0,4.833333333333333,4.866666666666666
145,7,Freestyle,"[900.333984375, 358.6707458496094, 1090.018798828125, 435.9344787597656]",1.0,4.833333333333333,4.866666666666666
146,1,Freestyle,"[980.6234130859375, 740.7171630859375, 1287.5777587890625, 836.181396484375]",1.0,4.866666666666666,4.9
146,5,Freestyle,"[960.012451171875, 472.0975341796875, 1188.6221923828125, 553.9143676757812]",0.9999990463256836,4.866666666666666,4.9
146,10,Freestyle,"[926.5317993164062, 602.9664306640625, 1221.827880859375, 690.5242919921875]",1.0,4.866666666666666,4.9
146,6,Freestyle,"[826.1263427734375, 138.06732177734375, 967.363525390625, 192.6507110595703]",1.0,4.866666666666666,4.9
146,3,Freestyle,"[863.5845336914062, 201.3695068359375, 1029.3125, 264.0381774902344]",0.9999991655349731,4.866666666666666,4.9
146,11,Freestyle,"[860.2569580078125, 282.318115234375, 1047.49658203125, 348.01959228515625]",0.9999998807907104,4.866666666666666,4.9
146,7,Freestyle,"[894.8941040039062, 364.13433837890625, 1091.1661376953125, 439.29620361328125]",1.0,4.866666666666666,4.9
147,1,Freestyle,"[1006.5862426757812, 739.5753173828125, 1259.449462890625, 831.6202392578125]",1.0,4.9,4.933333333333334
147,10,Freestyle,"[950.419677734375, 607.2274169921875, 1206.3179931640625, 690.6511840820312]",1.0,4.9,4.933333333333334
147,6,Freestyle,"[823.4154052734375, 140.43487548828125, 956.6466064453125, 193.31576538085938]",1.0,4.9,4.933333333333334
147,5,Freestyle,"[955.2379760742188, 474.97998046875, 1180.2236328125, 555.3607177734375]",0.9999995231628418,4.9,4.933333333333334
147,3,Freestyle,"[854.5316162109375, 203.77354431152344, 1026.6485595703125, 264.077392578125]",0.9999998807907104,4.9,4.933333333333334
147,7,Freestyle,"[892.0015869140625, 364.02923583984375, 1088.773193359375, 441.9942626953125]",0.9999998807907104,4.9,4.933333333333334
147,11,Freestyle,"[844.1788330078125, 282.36090087890625, 1043.4664306640625, 349.6055603027344]",0.9999997615814209,4.9,4.933333333333334
148,1,Freestyle,"[1014.409423828125, 735.5535278320312, 1268.61083984375, 827.1996459960938]",0.9999998807907104,4.933333333333334,4.966666666666667
148,10,Freestyle,"[942.8047485351562, 602.2647705078125, 1204.854736328125, 688.8028564453125]",1.0,4.933333333333334,4.966666666666667
148,5,Freestyle,"[929.8222045898438, 474.3214416503906, 1175.95947265625, 554.647216796875]",1.0,4.933333333333334,4.966666666666667
148,6,Freestyle,"[812.6697998046875, 143.21905517578125, 951.1884765625, 194.82179260253906]",0.9999998807907104,4.933333333333334,4.966666666666667
148,3,Freestyle,"[861.2283325195312, 206.23223876953125, 1028.497314453125, 264.6535949707031]",0.9999781847000122,4.933333333333334,4.966666666666667
148,7,Freestyle,"[892.0442504882812, 366.19036865234375, 1104.416259765625, 441.4732666015625]",0.9999994039535522,4.933333333333334,4.966666666666667
148,11,Freestyle,"[843.3929443359375, 282.3789367675781, 1045.4981689453125, 350.6077880859375]",1.0,4.933333333333334,4.966666666666667
149,1,Freestyle,"[1021.21728515625, 735.2129516601562, 1277.213134765625, 824.3538208007812]",1.0,4.966666666666667,5.0
149,10,Freestyle,"[963.4561767578125, 605.3892822265625, 1188.23046875, 690.7982177734375]",0.9999998807907104,4.966666666666667,5.0
149,5,Freestyle,"[917.3432006835938, 476.8085632324219, 1168.7772216796875, 554.4515380859375]",1.0,4.966666666666667,5.0
149,6,Freestyle,"[802.1158447265625, 143.8856964111328, 941.5380249023438, 197.23736572265625]",1.0,4.966666666666667,5.0
149,7,Freestyle,"[895.1705932617188, 373.5147399902344, 1109.15673828125, 445.1239929199219]",1.0,4.966666666666667,5.0
149,3,Freestyle,"[849.5245971679688, 210.7386016845703, 1011.3436889648438, 267.78924560546875]",0.9998030066490173,4.966666666666667,5.0
149,11,Freestyle,"[843.3521118164062, 285.7568359375, 1045.346435546875, 352.83148193359375]",0.999996542930603,4.966666666666667,5.0
150,10,Freestyle,"[967.5401000976562, 602.90283203125, 1187.487548828125, 689.86572265625]",1.0,5.0,5.033333333333333
150,1,Freestyle,"[1004.1011352539062, 736.6959228515625, 1292.490478515625, 827.8167114257812]",1.0,5.0,5.033333333333333
150,5,Freestyle,"[959.419921875, 479.1888427734375, 1172.2437744140625, 553.9784545898438]",1.0,5.0,5.033333333333333
150,7,Freestyle,"[878.5138549804688, 371.7082214355469, 1111.322509765625, 447.9339294433594]",1.0,5.0,5.033333333333333
150,6,Freestyle,"[820.1387329101562, 142.67657470703125, 941.4113159179688, 198.3036346435547]",0.9999996423721313,5.0,5.033333333333333
150,3,Freestyle,"[846.3153076171875, 213.20175170898438, 995.67626953125, 269.9423828125]",0.999980092048645,5.0,5.033333333333333
150,11,Freestyle,"[858.3729858398438, 287.0510559082031, 1049.9337158203125, 352.8201599121094]",0.9999915361404419,5.0,5.033333333333333
151,10,Freestyle,"[964.2921142578125, 600.0833129882812, 1199.87744140625, 690.1137084960938]",0.9999998807907104,5.033333333333333,5.066666666666666
151,1,Freestyle,"[997.4512939453125, 733.1572265625, 1285.7724609375, 828.7047729492188]",1.0,5.033333333333333,5.066666666666666
151,6,Freestyle,"[821.29833984375, 143.8571319580078, 936.498046875, 199.93927001953125]",0.9999998807907104,5.033333333333333,5.066666666666666
151,3,Freestyle,"[841.8524780273438, 212.23611450195312, 991.5941162109375, 271.1230163574219]",0.9999954700469971,5.033333333333333,5.066666666666666
151,7,Freestyle,"[876.97998046875, 371.5611877441406, 1097.1273193359375, 448.4072570800781]",0.9999998807907104,5.033333333333333,5.066666666666666
151,11,Freestyle,"[857.0568237304688, 290.83563232421875, 1050.93505859375, 351.5963134765625]",0.9999994039535522,5.033333333333333,5.066666666666666
151,5,Freestyle,"[968.7903442382812, 474.17999267578125, 1171.84033203125, 551.3300170898438]",1.0,5.033333333333333,5.066666666666666
152,10,Freestyle,"[975.135986328125, 601.7473754882812, 1221.4029541015625, 689.0159912109375]",1.0,5.066666666666666,5.1
152,1,Freestyle,"[1001.7200317382812, 730.5433349609375, 1280.20654296875, 828.631103515625]",1.0,5.066666666666666,5.1
152,6,Freestyle,"[817.2646484375, 145.68626403808594, 930.8424072265625, 200.53221130371094]",1.0,5.066666666666666,5.1
152,5,Freestyle,"[980.7537231445312, 468.9556884765625, 1181.5712890625, 549.3372192382812]",1.0,5.066666666666666,5.1
152,7,Freestyle,"[874.8894653320312, 369.7998046875, 1094.2109375, 447.390380859375]",1.0,5.066666666666666,5.1
152,3,Freestyle,"[844.5975952148438, 210.1622314453125, 988.9806518554688, 271.63787841796875]",0.9999526739120483,5.066666666666666,5.1
152,11,Freestyle,"[862.462890625, 291.78753662109375, 1053.6923828125, 351.7167663574219]",1.0,5.066666666666666,5.1
153,1,Freestyle,"[1022.63525390625, 731.4161376953125, 1283.110107421875, 829.7850952148438]",1.0,5.1,5.133333333333334
153,10,Freestyle,"[972.81689453125, 603.396240234375, 1236.7432861328125, 688.5582275390625]",1.0,5.1,5.133333333333334
153,6,Freestyle,"[815.5889282226562, 135.779296875, 931.6221313476562, 197.7920379638672]",0.9999963045120239,5.1,5.133333333333334
153,3,Freestyle,"[847.8978881835938, 210.4761962890625, 991.3668823242188, 271.7912902832031]",0.999998927116394,5.1,5.133333333333334
153,7,Freestyle,"[891.3453369140625, 369.48046875, 1093.987060546875, 446.39337158203125]",1.0,5.1,5.133333333333334
153,11,Freestyle,"[869.8670654296875, 290.06231689453125, 1052.268310546875, 353.4756774902344]",1.0,5.1,5.133333333333334
153,5,Freestyle,"[989.433837890625, 476.58001708984375, 1177.155029296875, 550.3853149414062]",0.9999986886978149,5.1,5.133333333333334
154,1,Freestyle,"[1015.7158813476562, 726.5582275390625, 1287.787353515625, 828.56494140625]",1.0,5.133333333333334,5.166666666666667
154,10,Freestyle,"[964.0797729492188, 604.8761596679688, 1241.700927734375, 688.1029663085938]",1.0,5.133333333333334,5.166666666666667
154,6,Freestyle,"[821.6603393554688, 140.4709014892578, 929.9463500976562, 198.81390380859375]",0.9999972581863403,5.133333333333334,5.166666666666667
154,3,Freestyle,"[849.0602416992188, 208.50233459472656, 997.7623901367188, 272.67340087890625]",1.0,5.133333333333334,5.166666666666667
154,7,Freestyle,"[892.5201416015625, 372.1474914550781, 1094.60791015625, 443.9310607910156]",1.0,5.133333333333334,5.166666666666667
154,5,Freestyle,"[947.89697265625, 481.3504943847656, 1170.1217041015625, 553.9136962890625]",1.0,5.133333333333334,5.166666666666667
154,11,Freestyle,"[860.7013549804688, 291.2713623046875, 1042.87158203125, 354.4595947265625]",0.9999994039535522,5.133333333333334,5.166666666666667
155,10,Freestyle,"[992.4358520507812, 608.6837768554688, 1237.4073486328125, 686.1970825195312]",1.0,5.166666666666667,5.2
155,6,Freestyle,"[824.7053833007812, 143.4495391845703, 936.4465942382812, 197.49806213378906]",0.9999624490737915,5.166666666666667,5.2
155,5,Freestyle,"[952.200439453125, 484.11004638671875, 1162.19189453125, 556.9069213867188]",1.0,5.166666666666667,5.2
155,1,Freestyle,"[996.2986450195312, 726.8304443359375, 1287.7451171875, 827.415283203125]",1.0,5.166666666666667,5.2
155,3,Freestyle,"[847.55322265625, 207.59788513183594, 993.9588623046875, 273.17401123046875]",1.0,5.166666666666667,5.2
155,7,Freestyle,"[874.4639282226562, 371.0257873535156, 1084.188232421875, 444.967529296875]",1.0,5.166666666666667,5.2
